eid,pid,target_prefix,bin_start,bin_end,bin_size,step_size,bin_index,bin_idx,time,n_trials,n_units,n_pos,n_neg,overlap_topk,cosine2_top1,expected_random_overlap,expected_random_cosine2,k_eff,n_eff,null_pval,status,n_active_units
5d6aa933-4b00-4e99-ae2d-5003657592e9,61ed1a53-2f33-4a83-82ba-ec7dfa65bf60,VISl,0.060000000000000005,0.11000000000000001,0.05,0.01,2,0,0.085,845,169,187.0,169.0,0.25216232316319576,0.054639496157450264,0.01775147928994083,0.005917159763313609,3.0,169.0,0.13277344531093782,ok,169
5d6aa933-4b00-4e99-ae2d-5003657592e9,61ed1a53-2f33-4a83-82ba-ec7dfa65bf60,VISl,0.07,0.12000000000000001,0.05,0.01,3,0,0.095,845,169,187.0,169.0,0.06570642873037,0.016025003103766075,0.01775147928994083,0.005917159763313609,3.0,169.0,0.4385122975404919,ok,169
5d6aa933-4b00-4e99-ae2d-5003657592e9,61ed1a53-2f33-4a83-82ba-ec7dfa65bf60,VISl,0.08000000000000002,0.13,0.05,0.01,4,0,0.10500000000000001,845,166,187.0,169.0,0.014481972978530941,0.003334609395454213,0.018072289156626505,0.006024096385542169,3.0,166.0,0.6588682263547291,ok,166
5d6aa933-4b00-4e99-ae2d-5003657592e9,61ed1a53-2f33-4a83-82ba-ec7dfa65bf60,VISl,0.09000000000000001,0.14,0.05,0.01,5,0,0.11500000000000002,845,167,187.0,169.0,0.016422494662394014,0.006590583730334066,0.017964071856287425,0.005988023952095809,3.0,167.0,0.21755648870225955,ok,167
6c6983ef-7383-4989-9183-32b1a300d17a,c0c3c95d-43c3-4e30-9ce7-0519d0473911,VISl,0.04,0.09,0.05,0.01,0,0,0.065,635,54,138.0,141.0,0.921130250895591,0.848397668552892,0.05555555555555555,0.018518518518518517,3.0,54.0,0.0001999600079984003,ok,54
6c6983ef-7383-4989-9183-32b1a300d17a,c0c3c95d-43c3-4e30-9ce7-0519d0473911,VISl,0.05,0.1,0.05,0.01,1,0,0.07500000000000001,635,55,138.0,141.0,0.9280070487624879,0.8874320983356219,0.05454545454545454,0.01818181818181818,3.0,55.0,0.0001999600079984003,ok,55
6c6983ef-7383-4989-9183-32b1a300d17a,c0c3c95d-43c3-4e30-9ce7-0519d0473911,VISl,0.060000000000000005,0.11000000000000001,0.05,0.01,2,0,0.085,635,55,138.0,141.0,0.9240422529941453,0.8829169628692349,0.05454545454545454,0.01818181818181818,3.0,55.0,0.0001999600079984003,ok,55
6c6983ef-7383-4989-9183-32b1a300d17a,c0c3c95d-43c3-4e30-9ce7-0519d0473911,VISl,0.07,0.12000000000000001,0.05,0.01,3,0,0.095,635,56,138.0,141.0,0.906459361313392,0.8240856438761602,0.05357142857142857,0.017857142857142856,3.0,56.0,0.0001999600079984003,ok,56
6c6983ef-7383-4989-9183-32b1a300d17a,c0c3c95d-43c3-4e30-9ce7-0519d0473911,VISl,0.08000000000000002,0.13,0.05,0.01,4,0,0.10500000000000001,635,57,138.0,141.0,0.7793624620622365,0.7141628702942356,0.05263157894736842,0.017543859649122806,3.0,57.0,0.0001999600079984003,ok,57
6c6983ef-7383-4989-9183-32b1a300d17a,c0c3c95d-43c3-4e30-9ce7-0519d0473911,VISl,0.09000000000000001,0.14,0.05,0.01,5,0,0.11500000000000002,635,57,138.0,141.0,0.6617328521116245,0.6094241475737374,0.05263157894736842,0.017543859649122806,3.0,57.0,0.0001999600079984003,ok,57
